step,loss_conf_fat,loss_pred_conf,loss_pred_mode,confidence_level,fatigue_level,predicted_confidence,mode_error
3025,0.000005,0.000000,0.319985,0.9997,0.7266,0.9996,0
3026,0.000000,0.000000,0.319968,0.9997,0.7256,0.9996,0
3027,0.000000,0.000000,0.319963,0.9997,0.7245,0.9996,0
3028,0.000000,0.000000,0.319957,0.9997,0.7235,0.9996,0
3029,0.000000,0.000000,0.343874,0.9999,0.7277,0.9999,0
3030,0.000008,0.000000,0.319928,0.9997,0.7227,0.9996,0
3031,0.000010,0.000000,0.343753,0.9999,0.7320,0.9999,0
3032,0.000013,0.000000,0.319912,0.9997,0.7260,0.9996,0
3033,0.000012,0.000000,0.319944,0.9997,0.7298,0.9996,0
3034,0.000000,0.000000,0.319928,0.9997,0.7290,0.9996,0
3035,0.000000,0.000000,0.319929,0.9997,0.7278,0.9996,0
3036,0.000000,0.000000,0.319929,0.9997,0.7268,0.9996,0
3037,0.000000,0.000000,0.319926,0.9997,0.7259,0.9996,0
3038,0.000000,0.000000,0.319921,0.9997,0.7249,0.9996,0
3039,0.000000,0.000000,0.319914,0.9997,0.7239,0.9996,0
3040,0.000000,0.000000,0.319905,0.9997,0.7230,0.9996,0
3041,0.000009,0.000000,0.343418,0.9999,0.7238,0.9999,0
3042,0.000000,0.000000,0.343388,0.9999,0.7279,0.9999,0
3043,0.000004,0.000000,0.319877,0.9997,0.7296,0.9996,0
3044,0.000002,0.000000,0.319874,0.9997,0.7304,0.9996,0
3045,0.000000,0.000000,0.319872,0.9997,0.7293,0.9996,0
3046,0.000000,0.000000,0.319875,0.9997,0.7282,0.9996,0
3047,0.000000,0.000000,0.319875,0.9997,0.7273,0.9996,0
3048,0.000000,0.000000,0.319872,0.9997,0.7263,0.9996,0
3049,0.000000,0.000000,0.319868,0.9997,0.7254,0.9996,0
3050,0.000000,0.000000,0.319861,0.9997,0.7244,0.9996,0
3051,0.000000,0.000000,0.319852,0.9997,0.7235,0.9996,0
3052,0.000001,0.000000,0.343022,0.9999,0.7294,0.9999,0
3053,0.000027,0.000000,0.319810,0.9997,0.7210,0.9996,0
3054,0.000027,0.000000,0.342965,0.9999,0.7333,0.9999,0
3055,0.000027,0.000000,0.319787,0.9997,0.7248,0.9996,0
3056,0.000018,0.000000,0.319824,0.9997,0.7297,0.9996,0
3057,0.000000,0.000000,0.319798,0.9997,0.7291,0.9996,0
3058,0.000000,0.000000,0.319794,0.9997,0.7278,0.9996,0
3059,0.000000,0.000000,0.319791,0.9997,0.7268,0.9996,0
3060,0.000000,0.000000,0.319785,0.9997,0.7259,0.9996,0
3061,0.000000,0.000000,0.319777,0.9997,0.7249,0.9996,0
3062,0.000000,0.000000,0.319767,0.9997,0.7240,0.9996,0
3063,0.000000,0.000000,0.319756,0.9997,0.7230,0.9996,0
3064,0.000032,0.000000,0.342837,0.9999,0.7199,0.9999,0
3065,0.000006,0.000000,0.342743,0.9999,0.7283,0.9999,0
3066,0.000015,0.000000,0.319721,0.9997,0.7328,0.9996,0
3067,0.000001,0.000000,0.319704,0.9997,0.7304,0.9996,0
3068,0.000000,0.000000,0.319714,0.9997,0.7292,0.9996,0
3069,0.000000,0.000000,0.319717,0.9997,0.7283,0.9996,0
3070,0.000000,0.000000,0.319715,0.9997,0.7274,0.9996,0
3071,0.000000,0.000000,0.319711,0.9997,0.7264,0.9996,0
3072,0.000000,0.000000,0.319706,0.9997,0.7255,0.9996,0
3073,0.000000,0.000000,0.319698,0.9997,0.7245,0.9996,0
3074,0.000000,0.000000,0.319689,0.9997,0.7236,0.9996,0
3075,0.000011,0.000000,0.342523,0.9999,0.7238,0.9999,0
3076,0.000000,0.000000,0.342484,0.9999,0.7288,0.9999,0
3077,0.000003,0.000000,0.319660,0.9997,0.7303,0.9996,0
3078,0.000001,0.000000,0.319658,0.9997,0.7309,0.9996,0
3079,0.000000,0.000000,0.319656,0.9997,0.7298,0.9996,0
3080,0.000000,0.000000,0.319659,0.9997,0.7288,0.9996,0
3081,0.000000,0.000000,0.319659,0.9997,0.7278,0.9996,0
3082,0.000000,0.000000,0.319656,0.9997,0.7269,0.9996,0
3083,0.000000,0.000000,0.319652,0.9997,0.7259,0.9996,0
3084,0.000000,0.000000,0.319645,0.9997,0.7250,0.9996,0
3085,0.000000,0.000000,0.319637,0.9997,0.7240,0.9996,0
3086,0.000000,0.000000,0.319627,0.9997,0.7231,0.9996,0
3087,0.000003,0.000000,0.342156,0.9999,0.7305,0.9999,0
3088,0.000052,0.000000,0.319579,0.9997,0.7193,0.9996,0
3089,0.000047,0.000000,0.342025,0.9999,0.7338,0.9999,0
3090,0.000041,0.000000,0.319561,0.9997,0.7237,0.9996,0
3091,0.000013,0.000000,0.341969,0.9999,0.7337,0.9999,0
3092,0.000002,0.000000,0.319571,0.9997,0.7307,0.9996,0
3093,0.000006,0.000000,0.319590,0.9997,0.7330,0.9996,0
3094,0.000000,0.000000,0.319583,0.9997,0.7321,0.9996,0
3095,0.000000,0.000000,0.319586,0.9997,0.7310,0.9996,0
3096,0.000000,0.000000,0.319588,0.9997,0.7300,0.9996,0
3097,0.000000,0.000000,0.319587,0.9997,0.7290,0.9996,0
3098,0.000000,0.000000,0.319583,0.9997,0.7280,0.9996,0
3099,0.000000,0.000000,0.319578,0.9997,0.7271,0.9996,0
3100,0.000000,0.000000,0.319571,0.9997,0.7261,0.9996,0
3101,0.000000,0.000000,0.319562,0.9997,0.7252,0.9996,0
3102,0.000000,0.000000,0.319551,0.9997,0.7242,0.9996,0
3103,0.000000,0.000000,0.319540,0.9997,0.7232,0.9996,0
3104,0.000202,0.000000,0.341643,0.9999,0.7081,0.9999,0
3105,0.000154,0.000000,0.341584,0.9999,0.7305,0.9999,0
3106,0.000086,0.000000,0.319493,0.9997,0.7426,0.9996,0
3107,0.000045,0.000000,0.319441,0.9997,0.7321,0.9996,0
3108,0.000001,0.000000,0.319484,0.9997,0.7300,0.9996,0
3109,0.000000,0.000000,0.319488,0.9997,0.7295,0.9996,0
3110,0.000000,0.000000,0.319483,0.9997,0.7286,0.9996,0
3111,0.000000,0.000000,0.319477,0.9997,0.7276,0.9996,0
3112,0.000000,0.000000,0.319470,0.9997,0.7267,0.9996,0
3113,0.000000,0.000000,0.319462,0.9997,0.7257,0.9996,0
3114,0.000000,0.000000,0.319452,0.9996,0.7248,0.9996,0
3115,0.000000,0.000000,0.319441,0.9996,0.7238,0.9996,0
3116,0.000000,0.000000,0.319429,0.9996,0.7229,0.9996,0
3117,0.000164,0.000000,0.341525,0.9998,0.7097,0.9999,0
3118,0.000097,0.000000,0.341371,0.9998,0.7285,0.9999,0
3119,0.000081,0.000000,0.319387,0.9997,0.7402,0.9996,0
3120,0.000027,0.000000,0.319338,0.9997,0.7318,0.9996,0
3121,0.000001,0.000000,0.319370,0.9996,0.7295,0.9996,0
3122,0.000000,0.000000,0.319375,0.9996,0.7288,0.9996,0
3123,0.000000,0.000000,0.319371,0.9996,0.7279,0.9996,0
3124,0.000000,0.000000,0.319365,0.9996,0.7270,0.9996,0
3125,0.000000,0.000000,0.319358,0.9996,0.7260,0.9996,0
3126,0.000000,0.000000,0.319350,0.9996,0.7251,0.9996,0
3127,0.000000,0.000000,0.319340,0.9996,0.7242,0.9996,0
3128,0.000000,0.000000,0.319329,0.9996,0.7232,0.9996,0
3129,0.000068,0.000000,0.341402,0.9998,0.7164,0.9999,0
3130,0.000020,0.000000,0.341242,0.9998,0.7276,0.9999,0
3131,0.000036,0.000000,0.319298,0.9996,0.7351,0.9996,0
3132,0.000004,0.000000,0.319270,0.9996,0.7312,0.9996,0
3133,0.000000,0.000000,0.319285,0.9996,0.7295,0.9996,0
3134,0.000000,0.000000,0.319290,0.9996,0.7286,0.9996,0
3135,0.000000,0.000000,0.319288,0.9996,0.7277,0.9996,0
3136,0.000000,0.000000,0.319285,0.9996,0.7268,0.9996,0
3137,0.000000,0.000000,0.319280,0.9996,0.7258,0.9996,0
3138,0.000000,0.000000,0.319273,0.9996,0.7249,0.9996,0
3139,0.000000,0.000000,0.319264,0.9996,0.7240,0.9996,0
3140,0.000000,0.000000,0.319255,0.9996,0.7230,0.9996,0
3141,0.000009,0.000000,0.341137,0.9998,0.7236,0.9999,0
3142,0.000001,0.000000,0.341115,0.9998,0.7274,0.9999,0
3143,0.000003,0.000000,0.319228,0.9996,0.7288,0.9996,0
3144,0.000003,0.000000,0.319226,0.9996,0.7300,0.9996,0
3145,0.000000,0.000000,0.319221,0.9996,0.7292,0.9996,0
3146,0.000000,0.000000,0.319222,0.9996,0.7282,0.9996,0
3147,0.000000,0.000000,0.319222,0.9996,0.7272,0.9996,0
3148,0.000000,0.000000,0.319219,0.9996,0.7263,0.9996,0
3149,0.000000,0.000000,0.319215,0.9996,0.7254,0.9996,0
3150,0.000000,0.000000,0.319208,0.9996,0.7244,0.9996,0
3151,0.000000,0.000000,0.319201,0.9996,0.7235,0.9996,0
3152,0.000003,0.000000,0.340814,0.9998,0.7308,0.9999,0
3153,0.000046,0.000000,0.319158,0.9996,0.7201,0.9996,0
3154,0.000034,0.000000,0.340676,0.9998,0.7333,0.9999,0
3155,0.000035,0.000000,0.319149,0.9996,0.7240,0.9996,0
3156,0.000016,0.000000,0.319191,0.9996,0.7286,0.9996,0
3157,0.000001,0.000000,0.319171,0.9996,0.7289,0.9996,0
3158,0.000000,0.000000,0.319167,0.9996,0.7278,0.9996,0
3159,0.000000,0.000000,0.319166,0.9996,0.7268,0.9996,0
3160,0.000000,0.000000,0.319163,0.9996,0.7259,0.9996,0
3161,0.000000,0.000000,0.319158,0.9996,0.7249,0.9996,0
3162,0.000000,0.000000,0.319152,0.9996,0.7240,0.9996,0
3163,0.000000,0.000000,0.319144,0.9996,0.7231,0.9996,0
3164,0.000012,0.000000,0.340475,0.9998,0.7231,0.9999,0
3165,0.000001,0.000000,0.340437,0.9998,0.7267,0.9999,0
3166,0.000008,0.000000,0.319123,0.9996,0.7297,0.9996,0
3167,0.000001,0.000000,0.319116,0.9996,0.7302,0.9996,0
3168,0.000000,0.000000,0.319115,0.9996,0.7292,0.9996,0
3169,0.000000,0.000000,0.319117,0.9996,0.7282,0.9996,0
3170,0.000000,0.000000,0.319117,0.9996,0.7273,0.9996,0
3171,0.000000,0.000000,0.319115,0.9996,0.7264,0.9996,0
3172,0.000000,0.000000,0.319111,0.9996,0.7254,0.9996,0
3173,0.000000,0.000000,0.319106,0.9996,0.7245,0.9996,0
3174,0.000000,0.000000,0.319099,0.9996,0.7235,0.9996,0
3175,0.000002,0.000000,0.340120,0.9998,0.7266,0.9999,0
3176,0.000002,0.000000,0.319075,0.9996,0.7235,0.9996,0
3177,0.000002,0.000000,0.340045,0.9998,0.7305,0.9999,0
3178,0.000004,0.000000,0.319060,0.9996,0.7265,0.9996,0
3179,0.000006,0.000000,0.319079,0.9996,0.7291,0.9996,0
3180,0.000000,0.000000,0.319069,0.9996,0.7288,0.9996,0
3181,0.000000,0.000000,0.319067,0.9996,0.7277,0.9996,0
3182,0.000000,0.000000,0.319067,0.9996,0.7268,0.9996,0
3183,0.000000,0.000000,0.319064,0.9996,0.7258,0.9996,0
3184,0.000000,0.000000,0.319059,0.9996,0.7249,0.9996,0
3185,0.000000,0.000000,0.319053,0.9996,0.7239,0.9996,0
3186,0.000000,0.000000,0.319045,0.9996,0.7230,0.9996,0
3187,0.000000,0.000000,0.339780,0.9998,0.7271,0.9999,0
3188,0.000008,0.000000,0.319016,0.9996,0.7222,0.9996,0
3189,0.000005,0.000000,0.339697,0.9998,0.7303,0.9999,0
3190,0.000007,0.000000,0.319003,0.9996,0.7256,0.9996,0
3191,0.000008,0.000000,0.319025,0.9996,0.7285,0.9996,0
3192,0.000000,0.000000,0.319013,0.9996,0.7283,0.9996,0
3193,0.000000,0.000000,0.319011,0.9996,0.7272,0.9996,0
3194,0.000000,0.000000,0.319010,0.9996,0.7262,0.9996,0
3195,0.000000,0.000000,0.319007,0.9996,0.7253,0.9996,0
3196,0.000000,0.000000,0.319002,0.9996,0.7243,0.9996,0
3197,0.000000,0.000000,0.318995,0.9996,0.7234,0.9996,0
3198,0.000003,0.000000,0.339464,0.9998,0.7257,0.9999,0
3199,0.000000,0.000000,0.318976,0.9996,0.7240,0.9996,0
3200,0.000004,0.000000,0.318980,0.9996,0.7257,0.9996,0
3201,0.000000,0.000000,0.318967,0.9996,0.7252,0.9996,0
3202,0.000000,0.000000,0.318962,0.9996,0.7241,0.9996,0
3203,0.000000,0.000000,0.318957,0.9996,0.7232,0.9996,0
3204,0.000001,0.000000,0.339365,0.9998,0.7265,0.9999,0
3205,0.000003,0.000000,0.318935,0.9996,0.7229,0.9996,0
3206,0.000003,0.000000,0.339275,0.9998,0.7302,0.9999,0
3207,0.000005,0.000000,0.318923,0.9996,0.7261,0.9996,0
3208,0.000007,0.000000,0.318944,0.9996,0.7287,0.9996,0
3209,0.000000,0.000000,0.318933,0.9996,0.7284,0.9996,0
3210,0.000000,0.000000,0.318933,0.9996,0.7274,0.9996,0
3211,0.000000,0.000000,0.318933,0.9996,0.7264,0.9996,0
3212,0.000000,0.000000,0.318931,0.9996,0.7254,0.9996,0
3213,0.000000,0.000000,0.318927,0.9996,0.7245,0.9996,0
3214,0.000000,0.000000,0.318921,0.9996,0.7236,0.9996,0
3215,0.000001,0.000000,0.338985,0.9998,0.7272,0.9999,0
3216,0.000005,0.000000,0.318898,0.9996,0.7231,0.9996,0
3217,0.000003,0.000000,0.338916,0.9998,0.7306,0.9999,0
3218,0.000005,0.000000,0.318885,0.9996,0.7265,0.9996,0
3219,0.000007,0.000000,0.318903,0.9996,0.7291,0.9996,0
3220,0.000000,0.000000,0.318891,0.9996,0.7288,0.9996,0
3221,0.000000,0.000000,0.318888,0.9996,0.7278,0.9996,0
3222,0.000000,0.000000,0.318887,0.9996,0.7268,0.9996,0
3223,0.000000,0.000000,0.318883,0.9996,0.7258,0.9996,0
3224,0.000000,0.000000,0.318878,0.9996,0.7249,0.9996,0
3225,0.000000,0.000000,0.318871,0.9996,0.7240,0.9996,0
3226,0.000000,0.000000,0.318863,0.9996,0.7230,0.9996,0
3227,0.000003,0.000000,0.338705,0.9998,0.7255,0.9999,0
3228,0.000001,0.000000,0.318841,0.9996,0.7235,0.9996,0
3229,0.000000,0.000000,0.338656,0.9998,0.7293,0.9999,0
3230,0.000001,0.000000,0.318825,0.9996,0.7267,0.9996,0
3231,0.000005,0.000000,0.318837,0.9996,0.7287,0.9996,0
3232,0.000000,0.000000,0.318828,0.9996,0.7283,0.9996,0
3233,0.000000,0.000000,0.318826,0.9996,0.7272,0.9996,0
3234,0.000000,0.000000,0.318825,0.9996,0.7262,0.9996,0
3235,0.000000,0.000000,0.318822,0.9996,0.7253,0.9996,0
3236,0.000000,0.000000,0.318817,0.9996,0.7244,0.9996,0
3237,0.000000,0.000000,0.318811,0.9996,0.7234,0.9996,0
3238,0.000001,0.000000,0.338429,0.9998,0.7269,0.9999,0
3239,0.000004,0.000000,0.318787,0.9996,0.7231,0.9996,0
3240,0.000003,0.000000,0.338360,0.9998,0.7305,0.9999,0
3241,0.000005,0.000000,0.318772,0.9996,0.7264,0.9996,0
3242,0.000007,0.000000,0.318789,0.9996,0.7290,0.9996,0
3243,0.000000,0.000000,0.318777,0.9996,0.7287,0.9996,0
3244,0.000000,0.000000,0.318774,0.9996,0.7276,0.9996,0
3245,0.000000,0.000000,0.318772,0.9996,0.7266,0.9996,0
3246,0.000000,0.000000,0.318769,0.9996,0.7257,0.9996,0
3247,0.000000,0.000000,0.318763,0.9996,0.7248,0.9996,0
3248,0.000000,0.000000,0.318756,0.9996,0.7238,0.9996,0
3249,0.000000,0.000000,0.318748,0.9996,0.7229,0.9996,0
3250,0.000002,0.000000,0.338188,0.9998,0.7258,0.9999,0
3251,0.000002,0.000000,0.318724,0.9996,0.7231,0.9996,0
3252,0.000001,0.000000,0.338136,0.9998,0.7295,0.9999,0
3253,0.000002,0.000000,0.318709,0.9996,0.7263,0.9996,0
3254,0.000006,0.000000,0.318723,0.9996,0.7286,0.9996,0
3255,0.000000,0.000000,0.318713,0.9996,0.7281,0.9996,0
3256,0.000000,0.000000,0.318711,0.9996,0.7271,0.9996,0
3257,0.000000,0.000000,0.318710,0.9996,0.7261,0.9996,0
3258,0.000000,0.000000,0.318707,0.9996,0.7252,0.9996,0
3259,0.000000,0.000000,0.318702,0.9996,0.7242,0.9996,0
3260,0.000000,0.000000,0.318695,0.9996,0.7233,0.9996,0
3261,0.000002,0.000000,0.337927,0.9998,0.7264,0.9999,0
3262,0.000002,0.000000,0.318673,0.9996,0.7233,0.9996,0
3263,0.000002,0.000000,0.337857,0.9998,0.7301,0.9999,0
3264,0.000003,0.000000,0.318660,0.9996,0.7265,0.9996,0
3265,0.000006,0.000000,0.318677,0.9996,0.7290,0.9996,0
3266,0.000000,0.000000,0.318667,0.9996,0.7286,0.9996,0
3267,0.000000,0.000000,0.318666,0.9996,0.7275,0.9996,0
3268,0.000000,0.000000,0.318666,0.9996,0.7265,0.9996,0
3269,0.000000,0.000000,0.318663,0.9996,0.7256,0.9996,0
3270,0.000000,0.000000,0.318659,0.9996,0.7246,0.9996,0
3271,0.000000,0.000000,0.318653,0.9996,0.7237,0.9996,0
3272,0.000002,0.000000,0.337631,0.9998,0.7268,0.9999,0
3273,0.000002,0.000000,0.318631,0.9996,0.7237,0.9996,0
3274,0.000002,0.000000,0.337575,0.9998,0.7304,0.9999,0
3275,0.000003,0.000000,0.318614,0.9996,0.7270,0.9996,0
3276,0.000006,0.000000,0.318626,0.9996,0.7294,0.9996,0
3277,0.000000,0.000000,0.318614,0.9996,0.7290,0.9996,0
3278,0.000000,0.000000,0.318610,0.9996,0.7279,0.9996,0
3279,0.000000,0.000000,0.318608,0.9996,0.7269,0.9996,0
3280,0.000000,0.000000,0.318603,0.9996,0.7260,0.9996,0
3281,0.000000,0.000000,0.318597,0.9996,0.7250,0.9996,0
3282,0.000000,0.000000,0.318589,0.9996,0.7241,0.9996,0
3283,0.000000,0.000000,0.318581,0.9996,0.7232,0.9996,0
3284,0.000002,0.000000,0.337460,0.9998,0.7262,0.9999,0
3285,0.000002,0.000000,0.318556,0.9996,0.7232,0.9996,0
3286,0.000002,0.000000,0.337415,0.9998,0.7299,0.9999,0
3287,0.000003,0.000000,0.318539,0.9996,0.7265,0.9996,0
3288,0.000006,0.000000,0.318554,0.9996,0.7289,0.9996,0
3289,0.000000,0.000000,0.318543,0.9996,0.7284,0.9996,0
3290,0.000000,0.000000,0.318541,0.9996,0.7274,0.9996,0
3291,0.000000,0.000000,0.318540,0.9996,0.7264,0.9996,0
3292,0.000000,0.000000,0.318537,0.9996,0.7254,0.9996,0
3293,0.000000,0.000000,0.318532,0.9996,0.7245,0.9996,0
3294,0.000000,0.000000,0.318526,0.9996,0.7236,0.9996,0
3295,0.000002,0.000000,0.337231,0.9998,0.7267,0.9999,0
3296,0.000002,0.000000,0.318504,0.9996,0.7235,0.9996,0
3297,0.000002,0.000000,0.337166,0.9998,0.7304,0.9999,0
3298,0.000003,0.000000,0.318491,0.9996,0.7268,0.9996,0
3299,0.000006,0.000000,0.318507,0.9996,0.7293,0.9996,0
3300,0.000000,0.000000,0.318497,0.9996,0.7288,0.9996,0
3301,0.000000,0.000000,0.318496,0.9996,0.7278,0.9996,0
3302,0.000000,0.000000,0.318496,0.9996,0.7268,0.9996,0
3303,0.000000,0.000000,0.318494,0.9996,0.7258,0.9996,0
3304,0.000000,0.000000,0.318489,0.9996,0.7249,0.9996,0
3305,0.000000,0.000000,0.318484,0.9996,0.7240,0.9996,0
3306,0.000000,0.000000,0.318477,0.9996,0.7230,0.9996,0
3307,0.000002,0.000000,0.336969,0.9998,0.7260,0.9999,0
3308,0.000002,0.000000,0.318453,0.9996,0.7231,0.9996,0
3309,0.000001,0.000000,0.336919,0.9998,0.7297,0.9999,0
3310,0.000003,0.000000,0.318434,0.9996,0.7264,0.9996,0
3311,0.000006,0.000000,0.318446,0.9996,0.7288,0.9996,0
3312,0.000000,0.000000,0.318434,0.9996,0.7283,0.9996,0
3313,0.000000,0.000000,0.318430,0.9996,0.7272,0.9996,0
3314,0.000000,0.000000,0.318428,0.9996,0.7262,0.9996,0
3315,0.000000,0.000000,0.318423,0.9996,0.7253,0.9996,0
3316,0.000000,0.000000,0.318417,0.9996,0.7244,0.9996,0
3317,0.000000,0.000000,0.318410,0.9996,0.7234,0.9996,0
3318,0.000002,0.000000,0.336808,0.9998,0.7266,0.9999,0
3319,0.000002,0.000000,0.318387,0.9996,0.7234,0.9996,0
3320,0.000002,0.000000,0.336755,0.9998,0.7303,0.9999,0
3321,0.000003,0.000000,0.318372,0.9996,0.7267,0.9996,0
3322,0.000006,0.000000,0.318387,0.9997,0.7292,0.9996,0
3323,0.000000,0.000000,0.318377,0.9997,0.7287,0.9996,0
3324,0.000000,0.000000,0.318376,0.9997,0.7276,0.9996,0
3325,0.000000,0.000000,0.318375,0.9996,0.7266,0.9996,0
3326,0.000000,0.000000,0.318373,0.9996,0.7257,0.9996,0
3327,0.000000,0.000000,0.318368,0.9996,0.7248,0.9996,0
3328,0.000000,0.000000,0.318363,0.9996,0.7238,0.9996,0
3329,0.000000,0.000000,0.318356,0.9996,0.7229,0.9996,0
3330,0.000002,0.000000,0.336566,0.9998,0.7259,0.9999,0
3331,0.000002,0.000000,0.318333,0.9996,0.7230,0.9996,0
3332,0.000001,0.000000,0.336519,0.9998,0.7296,0.9999,0
3333,0.000003,0.000000,0.318316,0.9997,0.7263,0.9996,0
3334,0.000006,0.000000,0.318329,0.9997,0.7287,0.9996,0
3335,0.000000,0.000000,0.318318,0.9997,0.7282,0.9996,0
3336,0.000000,0.000000,0.318315,0.9997,0.7271,0.9996,0
3337,0.000000,0.000000,0.318314,0.9997,0.7261,0.9996,0
3338,0.000000,0.000000,0.318310,0.9996,0.7252,0.9996,0
3339,0.000000,0.000000,0.318305,0.9996,0.7242,0.9996,0
3340,0.000000,0.000000,0.318298,0.9996,0.7233,0.9996,0
3341,0.000002,0.000000,0.336379,0.9998,0.7264,0.9999,0
3342,0.000002,0.000000,0.318277,0.9996,0.7233,0.9996,0
3343,0.000002,0.000000,0.336321,0.9998,0.7302,0.9999,0
3344,0.000003,0.000000,0.318263,0.9997,0.7266,0.9996,0
3345,0.000006,0.000000,0.318279,0.9997,0.7291,0.9996,0
3346,0.000000,0.000000,0.318269,0.9997,0.7286,0.9996,0
3347,0.000000,0.000000,0.318268,0.9997,0.7275,0.9996,0
3348,0.000000,0.000000,0.318268,0.9997,0.7265,0.9996,0
3349,0.000000,0.000000,0.318266,0.9997,0.7256,0.9996,0
3350,0.000000,0.000000,0.318262,0.9997,0.7246,0.9996,0
3351,0.000000,0.000000,0.318257,0.9996,0.7237,0.9996,0
3352,0.000002,0.000000,0.336109,0.9998,0.7267,0.9999,0
3353,0.000002,0.000000,0.318237,0.9997,0.7238,0.9996,0
3354,0.000005,0.000000,0.318245,0.9997,0.7261,0.9996,0
3355,0.000000,0.000000,0.318232,0.9997,0.7255,0.9996,0
3356,0.000000,0.000000,0.318228,0.9997,0.7244,0.9996,0
3357,0.000000,0.000000,0.318224,0.9997,0.7234,0.9996,0
3358,0.000000,0.000000,0.336022,0.9998,0.7275,0.9999,0
3359,0.000007,0.000000,0.318203,0.9997,0.7226,0.9996,0
3360,0.000007,0.000000,0.335949,0.9999,0.7312,0.9999,0
3361,0.000009,0.000000,0.318190,0.9997,0.7259,0.9996,0
3362,0.000009,0.000000,0.318211,0.9997,0.7291,0.9996,0
3363,0.000000,0.000000,0.318199,0.9997,0.7288,0.9996,0
3364,0.000000,0.000000,0.318197,0.9997,0.7276,0.9996,0
3365,0.000000,0.000000,0.318197,0.9997,0.7267,0.9996,0
3366,0.000000,0.000000,0.318194,0.9997,0.7257,0.9996,0
3367,0.000000,0.000000,0.318190,0.9997,0.7248,0.9996,0
3368,0.000000,0.000000,0.318185,0.9997,0.7238,0.9996,0
3369,0.000000,0.000000,0.318178,0.9997,0.7229,0.9996,0
3370,0.000003,0.000000,0.335764,0.9998,0.7253,0.9999,0
3371,0.000000,0.000000,0.318159,0.9997,0.7235,0.9996,0
3372,0.000000,0.000000,0.335722,0.9998,0.7292,0.9999,0
3373,0.000001,0.000000,0.318145,0.9997,0.7267,0.9996,0
3374,0.000005,0.000000,0.318155,0.9997,0.7288,0.9996,0
3375,0.000000,0.000000,0.318147,0.9997,0.7282,0.9996,0
3376,0.000000,0.000000,0.318147,0.9997,0.7271,0.9996,0
3377,0.000000,0.000000,0.318146,0.9997,0.7261,0.9996,0
3378,0.000000,0.000000,0.318144,0.9997,0.7252,0.9996,0
3379,0.000000,0.000000,0.318140,0.9997,0.7242,0.9996,0
3380,0.000000,0.000000,0.318135,0.9997,0.7233,0.9996,0
3381,0.000001,0.000000,0.335516,0.9998,0.7267,0.9999,0
3382,0.000003,0.000000,0.318115,0.9997,0.7231,0.9996,0
3383,0.000003,0.000000,0.335450,0.9999,0.7305,0.9999,0
3384,0.000005,0.000000,0.318101,0.9997,0.7264,0.9996,0
3385,0.000007,0.000000,0.318118,0.9997,0.7291,0.9996,0
3386,0.000000,0.000000,0.318107,0.9997,0.7286,0.9996,0
3387,0.000000,0.000000,0.318106,0.9997,0.7275,0.9996,0
3388,0.000000,0.000000,0.318106,0.9997,0.7265,0.9996,0
3389,0.000000,0.000000,0.318103,0.9997,0.7256,0.9996,0
3390,0.000000,0.000000,0.318099,0.9997,0.7246,0.9996,0
3391,0.000000,0.000000,0.318094,0.9997,0.7237,0.9996,0
3392,0.000002,0.000000,0.335282,0.9999,0.7266,0.9999,0
3393,0.000001,0.000000,0.318074,0.9997,0.7239,0.9996,0
3394,0.000005,0.000000,0.318079,0.9997,0.7261,0.9996,0
3395,0.000000,0.000000,0.318065,0.9997,0.7255,0.9996,0
3396,0.000000,0.000000,0.318060,0.9997,0.7244,0.9996,0
3397,0.000000,0.000000,0.318055,0.9997,0.7234,0.9996,0
3398,0.000000,0.000000,0.335237,0.9999,0.7274,0.9999,0
3399,0.000007,0.000000,0.318032,0.9997,0.7228,0.9996,0
3400,0.000006,0.000000,0.335167,0.9999,0.7312,0.9999,0
3401,0.000008,0.000000,0.318020,0.9997,0.7260,0.9996,0
3402,0.000009,0.000000,0.318041,0.9997,0.7292,0.9996,0
3403,0.000000,0.000000,0.318029,0.9997,0.7288,0.9996,0
3404,0.000000,0.000000,0.318029,0.9997,0.7277,0.9996,0
3405,0.000000,0.000000,0.318029,0.9997,0.7267,0.9996,0
3406,0.000000,0.000000,0.318027,0.9997,0.7257,0.9996,0
3407,0.000000,0.000000,0.318023,0.9997,0.7248,0.9996,0
3408,0.000000,0.000000,0.318019,0.9997,0.7238,0.9996,0
3409,0.000000,0.000000,0.318013,0.9997,0.7229,0.9996,0
3410,0.000003,0.000000,0.334967,0.9999,0.7254,0.9999,0
3411,0.000000,0.000000,0.317995,0.9997,0.7235,0.9996,0
3412,0.000000,0.000000,0.334925,0.9999,0.7293,0.9999,0
3413,0.000001,0.000000,0.317980,0.9997,0.7267,0.9996,0
3414,0.000005,0.000000,0.317991,0.9997,0.7288,0.9996,0
3415,0.000000,0.000000,0.317982,0.9997,0.7282,0.9996,0
3416,0.000000,0.000000,0.317981,0.9997,0.7271,0.9996,0
3417,0.000000,0.000000,0.317980,0.9997,0.7261,0.9996,0
3418,0.000000,0.000000,0.317977,0.9997,0.7252,0.9996,0
3419,0.000000,0.000000,0.317973,0.9997,0.7243,0.9996,0
3420,0.000000,0.000000,0.317968,0.9997,0.7233,0.9996,0
3421,0.000001,0.000000,0.334772,0.9999,0.7267,0.9999,0
3422,0.000003,0.000000,0.317946,0.9997,0.7232,0.9996,0
