step,loss,confidence_level,fatigue_level
802,0.000001,0.9988,0.7835
803,0.000008,0.9960,0.7635
804,0.000001,0.9988,0.7835
805,0.000008,0.9960,0.7635
806,0.000001,0.9988,0.7835
807,0.000008,0.9961,0.7635
808,0.000001,0.9988,0.7835
809,0.000008,0.9961,0.7635
810,0.000001,0.9988,0.7835
811,0.000008,0.9961,0.7635
812,0.000001,0.9988,0.7835
813,0.000008,0.9961,0.7635
814,0.000001,0.9988,0.7835
815,0.000008,0.9961,0.7635
816,0.000001,0.9988,0.7835
817,0.000008,0.9961,0.7635
818,0.000001,0.9988,0.7835
819,0.000008,0.9961,0.7635
820,0.000001,0.9988,0.7835
821,0.000008,0.9961,0.7635
822,0.000001,0.9988,0.7835
823,0.000007,0.9961,0.7635
824,0.000001,0.9988,0.7835
825,0.000007,0.9961,0.7635
826,0.000001,0.9988,0.7835
827,0.000007,0.9961,0.7635
828,0.000001,0.9988,0.7835
829,0.000007,0.9962,0.7636
830,0.000001,0.9988,0.7835
831,0.000007,0.9962,0.7636
832,0.000001,0.9988,0.7836
833,0.000007,0.9962,0.7636
834,0.000001,0.9989,0.7836
835,0.000007,0.9962,0.7636
836,0.000001,0.9989,0.7836
837,0.000007,0.9962,0.7636
838,0.000001,0.9989,0.7836
839,0.000007,0.9962,0.7636
840,0.000001,0.9989,0.7836
841,0.000007,0.9962,0.7636
842,0.000001,0.9989,0.7836
843,0.000007,0.9962,0.7636
844,0.000001,0.9989,0.7836
845,0.000007,0.9962,0.7636
846,0.000001,0.9989,0.7836
847,0.000007,0.9962,0.7636
848,0.000001,0.9989,0.7836
849,0.000007,0.9962,0.7636
850,0.000001,0.9989,0.7836
851,0.000007,0.9962,0.7636
852,0.000001,0.9989,0.7836
853,0.000007,0.9962,0.7636
854,0.000001,0.9989,0.7836
855,0.000007,0.9963,0.7636
856,0.000001,0.9989,0.7836
857,0.000007,0.9963,0.7636
858,0.000001,0.9989,0.7836
859,0.000007,0.9963,0.7637
860,0.000001,0.9989,0.7836
861,0.000007,0.9963,0.7637
862,0.000001,0.9989,0.7836
863,0.000007,0.9963,0.7637
864,0.000001,0.9989,0.7837
865,0.000007,0.9963,0.7637
866,0.000001,0.9989,0.7837
867,0.000007,0.9963,0.7637
868,0.000001,0.9989,0.7837
869,0.000007,0.9963,0.7637
870,0.000001,0.9989,0.7837
871,0.000007,0.9963,0.7637
872,0.000001,0.9989,0.7837
873,0.000007,0.9963,0.7637
874,0.000001,0.9989,0.7837
875,0.000007,0.9963,0.7637
876,0.000001,0.9989,0.7837
877,0.000007,0.9963,0.7637
878,0.000001,0.9989,0.7837
879,0.000007,0.9963,0.7637
880,0.000001,0.9989,0.7837
881,0.000007,0.9964,0.7637
882,0.000001,0.9989,0.7837
883,0.000007,0.9964,0.7637
884,0.000001,0.9989,0.7837
885,0.000007,0.9964,0.7637
886,0.000001,0.9989,0.7837
887,0.000007,0.9964,0.7637
888,0.000001,0.9989,0.7837
889,0.000007,0.9964,0.7637
890,0.000001,0.9989,0.7837
891,0.000007,0.9964,0.7637
892,0.000001,0.9989,0.7837
893,0.000006,0.9964,0.7638
894,0.000001,0.9989,0.7837
895,0.000006,0.9964,0.7638
896,0.000001,0.9989,0.7838
897,0.000006,0.9964,0.7638
898,0.000001,0.9989,0.7838
899,0.000006,0.9964,0.7638
900,0.000001,0.9989,0.7838
901,0.000006,0.9964,0.7638
902,0.000001,0.9989,0.7838
903,0.000006,0.9964,0.7638
904,0.000001,0.9989,0.7838
905,0.000006,0.9964,0.7638
906,0.000001,0.9989,0.7838
907,0.000006,0.9965,0.7638
908,0.000001,0.9989,0.7838
909,0.000006,0.9965,0.7638
910,0.000001,0.9989,0.7838
911,0.000006,0.9965,0.7638
912,0.000001,0.9990,0.7838
913,0.000006,0.9965,0.7638
914,0.000001,0.9990,0.7838
915,0.000006,0.9965,0.7638
916,0.000001,0.9990,0.7838
917,0.000006,0.9965,0.7638
918,0.000001,0.9990,0.7838
919,0.000006,0.9965,0.7638
920,0.000001,0.9990,0.7838
921,0.000006,0.9965,0.7638
922,0.000001,0.9990,0.7838
923,0.000006,0.9965,0.7638
924,0.000001,0.9990,0.7838
925,0.000006,0.9965,0.7638
926,0.000001,0.9990,0.7838
927,0.000006,0.9965,0.7639
928,0.000001,0.9990,0.7838
929,0.000006,0.9965,0.7639
930,0.000001,0.9990,0.7838
931,0.000006,0.9965,0.7639
932,0.000001,0.9990,0.7839
933,0.000006,0.9965,0.7639
934,0.000001,0.9990,0.7839
935,0.000006,0.9965,0.7639
936,0.000001,0.9990,0.7839
937,0.000006,0.9966,0.7639
938,0.000001,0.9990,0.7839
939,0.000006,0.9966,0.7639
940,0.000001,0.9990,0.7839
941,0.000006,0.9966,0.7639
942,0.000001,0.9990,0.7839
943,0.000006,0.9966,0.7639
944,0.000001,0.9990,0.7839
945,0.000006,0.9966,0.7639
946,0.000001,0.9990,0.7839
947,0.000006,0.9966,0.7639
948,0.000001,0.9990,0.7839
949,0.000006,0.9966,0.7639
950,0.000001,0.9990,0.7839
951,0.000006,0.9966,0.7639
952,0.000001,0.9990,0.7839
953,0.000006,0.9966,0.7639
954,0.000001,0.9990,0.7839
955,0.000006,0.9966,0.7639
956,0.000000,0.9990,0.7839
957,0.000006,0.9966,0.7639
958,0.000000,0.9990,0.7839
959,0.000006,0.9966,0.7639
960,0.000000,0.9990,0.7839
961,0.000006,0.9966,0.7639
962,0.000000,0.9990,0.7839
963,0.000006,0.9966,0.7639
964,0.000000,0.9990,0.7839
965,0.000006,0.9966,0.7640
966,0.000000,0.9990,0.7839
967,0.000006,0.9967,0.7640
968,0.000000,0.9990,0.7840
969,0.000006,0.9967,0.7640
970,0.000000,0.9990,0.7840
971,0.000006,0.9967,0.7640
972,0.000000,0.9990,0.7840
973,0.000006,0.9967,0.7640
974,0.000000,0.9990,0.7840
975,0.000006,0.9967,0.7640
976,0.000000,0.9990,0.7840
977,0.000006,0.9967,0.7640
978,0.000000,0.9990,0.7840
979,0.000005,0.9967,0.7640
980,0.000000,0.9990,0.7840
981,0.000005,0.9967,0.7640
982,0.000000,0.9990,0.7840
983,0.000005,0.9967,0.7640
984,0.000000,0.9990,0.7840
985,0.000005,0.9967,0.7640
986,0.000000,0.9990,0.7840
987,0.000005,0.9967,0.7640
988,0.000000,0.9990,0.7840
989,0.000005,0.9967,0.7640
990,0.000000,0.9990,0.7840
991,0.000005,0.9967,0.7640
992,0.000000,0.9990,0.7840
993,0.000005,0.9967,0.7640
994,0.000000,0.9990,0.7840
995,0.000005,0.9967,0.7640
996,0.000000,0.9990,0.7840
997,0.000005,0.9967,0.7640
998,0.000000,0.9990,0.7840
999,0.000005,0.9967,0.7640
1000,0.000000,0.9990,0.7840
1001,0.000005,0.9968,0.7640
1002,0.000000,0.9990,0.7840
1003,0.000005,0.9968,0.7641
1004,0.000000,0.9990,0.7840
1005,0.000005,0.9968,0.7641
1006,0.000000,0.9991,0.7840
1007,0.000005,0.9968,0.7641
1008,0.000000,0.9991,0.7841
1009,0.000005,0.9968,0.7641
1010,0.000000,0.9991,0.7841
1011,0.000005,0.9968,0.7641
1012,0.000000,0.9991,0.7841
1013,0.000005,0.9968,0.7641
1014,0.000000,0.9991,0.7841
1015,0.000005,0.9968,0.7641
1016,0.000000,0.9991,0.7841
1017,0.000005,0.9968,0.7641
1018,0.000000,0.9991,0.7841
1019,0.000005,0.9968,0.7641
1020,0.000000,0.9991,0.7841
1021,0.000005,0.9968,0.7641
1022,0.000000,0.9991,0.7841
1023,0.000005,0.9968,0.7641
1024,0.000000,0.9991,0.7841
1025,0.000005,0.9968,0.7641
1026,0.000000,0.9991,0.7841
1027,0.000005,0.9968,0.7641
1028,0.000000,0.9991,0.7841
1029,0.000005,0.9968,0.7641
1030,0.000000,0.9991,0.7841
1031,0.000005,0.9968,0.7641
1032,0.000000,0.9991,0.7841
1033,0.000005,0.9968,0.7641
1034,0.000000,0.9991,0.7841
1035,0.000005,0.9969,0.7641
1036,0.000000,0.9991,0.7841
1037,0.000005,0.9969,0.7641
1038,0.000000,0.9991,0.7841
1039,0.000005,0.9969,0.7641
1040,0.000000,0.9991,0.7841
1041,0.000005,0.9969,0.7641
1042,0.000000,0.9991,0.7841
1043,0.000005,0.9969,0.7641
1044,0.000000,0.9991,0.7841
1045,0.000005,0.9969,0.7642
1046,0.000000,0.9991,0.7841
1047,0.000005,0.9969,0.7642
1048,0.000000,0.9991,0.7842
1049,0.000005,0.9969,0.7642
1050,0.000000,0.9991,0.7842
1051,0.000005,0.9969,0.7642
1052,0.000000,0.9991,0.7842
1053,0.000005,0.9969,0.7642
1054,0.000000,0.9991,0.7842
1055,0.000005,0.9969,0.7642
1056,0.000000,0.9991,0.7842
1057,0.000005,0.9969,0.7642
1058,0.000000,0.9991,0.7842
1059,0.000005,0.9969,0.7642
1060,0.000000,0.9991,0.7842
1061,0.000005,0.9969,0.7642
1062,0.000000,0.9991,0.7842
1063,0.000005,0.9969,0.7642
1064,0.000000,0.9991,0.7842
1065,0.000005,0.9969,0.7642
1066,0.000000,0.9991,0.7842
1067,0.000005,0.9969,0.7642
1068,0.000000,0.9991,0.7842
1069,0.000005,0.9969,0.7642
1070,0.000000,0.9991,0.7842
1071,0.000005,0.9969,0.7642
1072,0.000000,0.9991,0.7842
1073,0.000005,0.9970,0.7642
1074,0.000000,0.9991,0.7842
1075,0.000005,0.9970,0.7642
1076,0.000000,0.9991,0.7842
1077,0.000005,0.9970,0.7642
1078,0.000000,0.9991,0.7842
1079,0.000005,0.9970,0.7642
1080,0.000000,0.9991,0.7842
1081,0.000005,0.9970,0.7642
1082,0.000000,0.9991,0.7842
1083,0.000005,0.9970,0.7642
1084,0.000000,0.9991,0.7842
1085,0.000005,0.9970,0.7642
1086,0.000000,0.9991,0.7842
1087,0.000005,0.9970,0.7642
1088,0.000000,0.9991,0.7842
1089,0.000005,0.9970,0.7643
1090,0.000000,0.9991,0.7842
1091,0.000005,0.9970,0.7643
1092,0.000000,0.9991,0.7843
1093,0.000004,0.9970,0.7643
1094,0.000000,0.9991,0.7843
1095,0.000004,0.9970,0.7643
1096,0.000000,0.9991,0.7843
1097,0.000004,0.9970,0.7643
1098,0.000000,0.9991,0.7843
1099,0.000004,0.9970,0.7643
1100,0.000000,0.9991,0.7843
1101,0.000004,0.9970,0.7643
1102,0.000000,0.9991,0.7843
1103,0.000004,0.9970,0.7643
1104,0.000000,0.9991,0.7843
1105,0.000004,0.9970,0.7643
1106,0.000000,0.9991,0.7843
1107,0.000004,0.9970,0.7643
1108,0.000000,0.9991,0.7843
1109,0.000004,0.9970,0.7643
1110,0.000000,0.9991,0.7843
1111,0.000004,0.9970,0.7643
1112,0.000000,0.9991,0.7843
1113,0.000004,0.9971,0.7643
1114,0.000000,0.9991,0.7843
1115,0.000004,0.9971,0.7643
1116,0.000000,0.9991,0.7843
1117,0.000004,0.9971,0.7643
1118,0.000000,0.9992,0.7843
1119,0.000004,0.9971,0.7643
1120,0.000000,0.9992,0.7843
1121,0.000004,0.9971,0.7643
1122,0.000000,0.9992,0.7843
1123,0.000004,0.9971,0.7643
1124,0.000000,0.9992,0.7843
1125,0.000004,0.9971,0.7643
1126,0.000000,0.9992,0.7843
1127,0.000004,0.9971,0.7643
1128,0.000000,0.9992,0.7843
1129,0.000004,0.9971,0.7643
1130,0.000000,0.9992,0.7843
1131,0.000004,0.9971,0.7643
1132,0.000000,0.9992,0.7843
1133,0.000004,0.9971,0.7643
1134,0.000000,0.9992,0.7843
1135,0.000004,0.9971,0.7644
1136,0.000000,0.9992,0.7843
1137,0.000004,0.9971,0.7644
1138,0.000000,0.9992,0.7844
1139,0.000004,0.9971,0.7644
1140,0.000000,0.9992,0.7844
1141,0.000004,0.9971,0.7644
1142,0.000000,0.9992,0.7844
1143,0.000004,0.9971,0.7644
1144,0.000000,0.9992,0.7844
1145,0.000004,0.9971,0.7644
1146,0.000000,0.9992,0.7844
1147,0.000004,0.9971,0.7644
1148,0.000000,0.9992,0.7844
1149,0.000004,0.9971,0.7644
1150,0.000000,0.9992,0.7844
1151,0.000004,0.9971,0.7644
1152,0.000000,0.9992,0.7844
1153,0.000004,0.9971,0.7644
1154,0.000000,0.9992,0.7844
1155,0.000004,0.9972,0.7644
1156,0.000000,0.9992,0.7844
1157,0.000004,0.9972,0.7644
1158,0.000000,0.9992,0.7844
1159,0.000004,0.9972,0.7644
1160,0.000000,0.9992,0.7844
1161,0.000004,0.9972,0.7644
1162,0.000000,0.9992,0.7844
1163,0.000004,0.9972,0.7644
1164,0.000000,0.9992,0.7844
1165,0.000004,0.9972,0.7644
1166,0.000000,0.9992,0.7844
1167,0.000004,0.9972,0.7644
1168,0.000000,0.9992,0.7844
1169,0.000004,0.9972,0.7644
1170,0.000000,0.9992,0.7844
1171,0.000004,0.9972,0.7644
1172,0.000000,0.9992,0.7844
1173,0.000004,0.9972,0.7644
1174,0.000000,0.9992,0.7844
1175,0.000004,0.9972,0.7644
1176,0.000000,0.9992,0.7844
1177,0.000004,0.9972,0.7644
1178,0.000000,0.9992,0.7844
1179,0.000004,0.9972,0.7644
1180,0.000000,0.9992,0.7844
1181,0.000004,0.9972,0.7644
1182,0.000000,0.9992,0.7844
1183,0.000004,0.9972,0.7644
1184,0.000000,0.9992,0.7844
1185,0.000004,0.9972,0.7645
1186,0.000000,0.9992,0.7844
1187,0.000004,0.9972,0.7645
1188,0.000000,0.9992,0.7845
1189,0.000004,0.9972,0.7645
1190,0.000000,0.9992,0.7845
1191,0.000004,0.9972,0.7645
1192,0.000000,0.9992,0.7845
1193,0.000004,0.9972,0.7645
1194,0.000000,0.9992,0.7845
1195,0.000004,0.9972,0.7645
1196,0.000000,0.9992,0.7845
1197,0.000004,0.9972,0.7645
1198,0.000000,0.9992,0.7845
1199,0.000004,0.9972,0.7645
1200,0.000000,0.9992,0.7845
1201,0.000004,0.9973,0.7645
1202,0.000000,0.9992,0.7845
1203,0.000004,0.9973,0.7645
1204,0.000000,0.9992,0.7845
1205,0.000004,0.9973,0.7645
1206,0.000000,0.9992,0.7845
1207,0.000004,0.9973,0.7645
1208,0.000000,0.9992,0.7845
1209,0.000004,0.9973,0.7645
1210,0.000000,0.9992,0.7845
1211,0.000004,0.9973,0.7645
1212,0.000000,0.9992,0.7845
1213,0.000004,0.9973,0.7645
1214,0.000000,0.9992,0.7845
1215,0.000004,0.9973,0.7645
1216,0.000000,0.9992,0.7845
1217,0.000004,0.9973,0.7645
1218,0.000000,0.9992,0.7845
1219,0.000004,0.9973,0.7645
1220,0.000000,0.9992,0.7845
1221,0.000004,0.9973,0.7645
1222,0.000000,0.9992,0.7845
1223,0.000004,0.9973,0.7645
1224,0.000000,0.9992,0.7845
1225,0.000004,0.9973,0.7645
1226,0.000000,0.9992,0.7845
1227,0.000004,0.9973,0.7645
1228,0.000000,0.9992,0.7845
1229,0.000004,0.9973,0.7645
1230,0.000000,0.9992,0.7845
1231,0.000004,0.9973,0.7645
1232,0.000000,0.9992,0.7845
1233,0.000004,0.9973,0.7645
1234,0.000000,0.9992,0.7845
1235,0.000004,0.9973,0.7645
1236,0.000000,0.9992,0.7845
1237,0.000004,0.9973,0.7646
1238,0.000000,0.9992,0.7845
1239,0.000004,0.9973,0.7646
1240,0.000000,0.9992,0.7846
1241,0.000004,0.9973,0.7646
1242,0.000000,0.9992,0.7846
1243,0.000004,0.9973,0.7646
1244,0.000000,0.9992,0.7846
1245,0.000004,0.9973,0.7646
1246,0.000000,0.9992,0.7846
1247,0.000004,0.9973,0.7646
1248,0.000000,0.9992,0.7846
1249,0.000004,0.9974,0.7646
1250,0.000000,0.9992,0.7846
1251,0.000003,0.9974,0.7646
1252,0.000000,0.9992,0.7846
1253,0.000003,0.9974,0.7646
1254,0.000000,0.9992,0.7846
1255,0.000003,0.9974,0.7646
1256,0.000000,0.9992,0.7846
1257,0.000003,0.9974,0.7646
1258,0.000000,0.9992,0.7846
1259,0.000003,0.9974,0.7646
1260,0.000000,0.9993,0.7846
1261,0.000003,0.9974,0.7646
1262,0.000000,0.9993,0.7846
1263,0.000003,0.9974,0.7646
1264,0.000000,0.9993,0.7846
1265,0.000003,0.9974,0.7646
1266,0.000000,0.9993,0.7846
1267,0.000003,0.9974,0.7646
1268,0.000000,0.9993,0.7846
1269,0.000003,0.9974,0.7646
1270,0.000000,0.9993,0.7846
1271,0.000003,0.9974,0.7646
1272,0.000000,0.9993,0.7846
1273,0.000003,0.9974,0.7646
1274,0.000000,0.9993,0.7846
1275,0.000003,0.9974,0.7646
1276,0.000000,0.9993,0.7846
1277,0.000003,0.9974,0.7646
1278,0.000000,0.9993,0.7846
1279,0.000003,0.9974,0.7646
1280,0.000000,0.9993,0.7846
1281,0.000003,0.9974,0.7646
1282,0.000000,0.9993,0.7846
1283,0.000003,0.9974,0.7646
1284,0.000000,0.9993,0.7846
1285,0.000003,0.9974,0.7646
1286,0.000000,0.9993,0.7846
1287,0.000003,0.9974,0.7646
1288,0.000000,0.9993,0.7846
1289,0.000003,0.9974,0.7646
1290,0.000000,0.9993,0.7846
1291,0.000003,0.9974,0.7646
1292,0.000000,0.9993,0.7846
1293,0.000003,0.9974,0.7647
1294,0.000000,0.9993,0.7846
1295,0.000003,0.9974,0.7647
1296,0.000000,0.9993,0.7846
1297,0.000003,0.9974,0.7647
1298,0.000000,0.9993,0.7847
1299,0.000003,0.9974,0.7647
1300,0.000000,0.9993,0.7847
1301,0.000003,0.9975,0.7647
1302,0.000000,0.9993,0.7847
1303,0.000003,0.9975,0.7647
1304,0.000000,0.9993,0.7847
1305,0.000003,0.9975,0.7647
1306,0.000000,0.9993,0.7847
1307,0.000003,0.9975,0.7647
1308,0.000000,0.9993,0.7847
1309,0.000003,0.9975,0.7647
1310,0.000000,0.9993,0.7847
1311,0.000003,0.9975,0.7647
1312,0.000000,0.9993,0.7847
1313,0.000003,0.9975,0.7647
1314,0.000000,0.9993,0.7847
1315,0.000003,0.9975,0.7647
1316,0.000000,0.9993,0.7847
1317,0.000003,0.9975,0.7647
1318,0.000000,0.9993,0.7847
1319,0.000003,0.9975,0.7647
1320,0.000000,0.9993,0.7847
1321,0.000003,0.9975,0.7647
1322,0.000000,0.9993,0.7847
1323,0.000003,0.9975,0.7647
1324,0.000000,0.9993,0.7847
1325,0.000003,0.9975,0.7647
1326,0.000000,0.9993,0.7847
1327,0.000003,0.9975,0.7647
1328,0.000000,0.9993,0.7847
1329,0.000003,0.9975,0.7647
1330,0.000000,0.9993,0.7847
1331,0.000003,0.9975,0.7647
1332,0.000000,0.9993,0.7847
1333,0.000003,0.9975,0.7647
1334,0.000000,0.9993,0.7847
1335,0.000003,0.9975,0.7647
1336,0.000000,0.9993,0.7847
1337,0.000003,0.9975,0.7647
1338,0.000000,0.9993,0.7847
1339,0.000003,0.9975,0.7647
1340,0.000000,0.9993,0.7847
1341,0.000003,0.9975,0.7647
1342,0.000000,0.9993,0.7847
1343,0.000003,0.9975,0.7647
1344,0.000000,0.9993,0.7847
1345,0.000003,0.9975,0.7647
1346,0.000000,0.9993,0.7847
1347,0.000003,0.9975,0.7647
1348,0.000000,0.9993,0.7847
1349,0.000003,0.9975,0.7647
1350,0.000000,0.9993,0.7847
1351,0.000003,0.9975,0.7647
1352,0.000000,0.9993,0.7847
1353,0.000003,0.9975,0.7648
1354,0.000000,0.9993,0.7847
1355,0.000003,0.9975,0.7648
1356,0.000000,0.9993,0.7847
1357,0.000003,0.9976,0.7648
1358,0.000000,0.9993,0.7848
1359,0.000003,0.9976,0.7648
1360,0.000000,0.9993,0.7848
1361,0.000003,0.9976,0.7648
1362,0.000000,0.9993,0.7848
1363,0.000003,0.9976,0.7648
1364,0.000000,0.9993,0.7848
1365,0.000003,0.9976,0.7648
1366,0.000000,0.9993,0.7848
1367,0.000003,0.9976,0.7648
1368,0.000000,0.9993,0.7848
1369,0.000003,0.9976,0.7648
1370,0.000000,0.9993,0.7848
1371,0.000003,0.9976,0.7648
1372,0.000000,0.9993,0.7848
1373,0.000003,0.9976,0.7648
1374,0.000000,0.9993,0.7848
1375,0.000003,0.9976,0.7648
1376,0.000000,0.9993,0.7848
1377,0.000003,0.9976,0.7648
1378,0.000000,0.9993,0.7848
1379,0.000003,0.9976,0.7648
1380,0.000000,0.9993,0.7848
1381,0.000003,0.9976,0.7648
1382,0.000000,0.9993,0.7848
1383,0.000003,0.9976,0.7648
1384,0.000000,0.9993,0.7848
1385,0.000003,0.9976,0.7648
1386,0.000000,0.9993,0.7848
1387,0.000003,0.9976,0.7648
1388,0.000000,0.9993,0.7848
1389,0.000003,0.9976,0.7648
1390,0.000000,0.9993,0.7848
1391,0.000003,0.9976,0.7648
1392,0.000000,0.9993,0.7848
1393,0.000003,0.9976,0.7648
1394,0.000000,0.9993,0.7848
1395,0.000003,0.9976,0.7648
1396,0.000000,0.9993,0.7848
1397,0.000003,0.9976,0.7648
1398,0.000000,0.9993,0.7848
1399,0.000003,0.9976,0.7648
1400,0.000000,0.9993,0.7848
1401,0.000003,0.9976,0.7648
1402,0.000000,0.9993,0.7848
1403,0.000003,0.9976,0.7648
1404,0.000000,0.9993,0.7848
1405,0.000003,0.9976,0.7648
1406,0.000000,0.9993,0.7848
1407,0.000003,0.9976,0.7648
1408,0.000000,0.9993,0.7848
1409,0.000003,0.9976,0.7648
1410,0.000000,0.9993,0.7848
1411,0.000003,0.9976,0.7648
1412,0.000000,0.9993,0.7848
1413,0.000003,0.9976,0.7648
1414,0.000000,0.9993,0.7848
1415,0.000003,0.9976,0.7648
1416,0.000000,0.9993,0.7848
1417,0.000003,0.9976,0.7648
1418,0.000000,0.9993,0.7848
1419,0.000003,0.9977,0.7649
1420,0.000000,0.9993,0.7848
1421,0.000003,0.9977,0.7649
1422,0.000000,0.9993,0.7849
1423,0.000003,0.9977,0.7649
1424,0.000000,0.9993,0.7849
1425,0.000003,0.9977,0.7649
1426,0.000000,0.9993,0.7849
1427,0.000003,0.9977,0.7649
1428,0.000000,0.9993,0.7849
1429,0.000003,0.9977,0.7649
1430,0.000000,0.9993,0.7849
1431,0.000003,0.9977,0.7649
1432,0.000000,0.9993,0.7849
1433,0.000003,0.9977,0.7649
1434,0.000000,0.9993,0.7849
1435,0.000003,0.9977,0.7649
1436,0.000000,0.9993,0.7849
1437,0.000003,0.9977,0.7649
1438,0.000000,0.9993,0.7849
1439,0.000003,0.9977,0.7649
1440,0.000000,0.9994,0.7849
1441,0.000003,0.9977,0.7649
1442,0.000000,0.9994,0.7849
1443,0.000003,0.9977,0.7649
1444,0.000000,0.9994,0.7849
1445,0.000003,0.9977,0.7649
1446,0.000000,0.9994,0.7849
1447,0.000003,0.9977,0.7649
1448,0.000000,0.9994,0.7849
1449,0.000003,0.9977,0.7649
1450,0.000000,0.9994,0.7849
1451,0.000003,0.9977,0.7649
1452,0.000000,0.9994,0.7849
1453,0.000003,0.9977,0.7649
1454,0.000000,0.9994,0.7849
1455,0.000003,0.9977,0.7649
1456,0.000000,0.9994,0.7849
1457,0.000003,0.9977,0.7649
1458,0.000000,0.9994,0.7849
1459,0.000003,0.9977,0.7649
1460,0.000000,0.9994,0.7849
1461,0.000003,0.9977,0.7649
1462,0.000000,0.9994,0.7849
1463,0.000003,0.9977,0.7649
1464,0.000000,0.9994,0.7849
1465,0.000003,0.9977,0.7649
1466,0.000000,0.9994,0.7849
1467,0.000003,0.9977,0.7649
1468,0.000000,0.9994,0.7849
1469,0.000003,0.9977,0.7649
1470,0.000000,0.9994,0.7849
1471,0.000003,0.9977,0.7649
1472,0.000000,0.9994,0.7849
1473,0.000003,0.9977,0.7649
1474,0.000000,0.9994,0.7849
1475,0.000003,0.9977,0.7649
1476,0.000000,0.9994,0.7849
1477,0.000003,0.9977,0.7649
1478,0.000000,0.9994,0.7849
1479,0.000003,0.9977,0.7649
1480,0.000000,0.9994,0.7849
1481,0.000003,0.9977,0.7649
1482,0.000000,0.9994,0.7849
1483,0.000003,0.9977,0.7649
1484,0.000000,0.9994,0.7849
1485,0.000003,0.9978,0.7649
1486,0.000000,0.9994,0.7849
1487,0.000003,0.9978,0.7650
1488,0.000000,0.9994,0.7849
1489,0.000003,0.9978,0.7650
1490,0.000000,0.9994,0.7849
1491,0.000003,0.9978,0.7650
1492,0.000000,0.9994,0.7850
1493,0.000003,0.9978,0.7650
1494,0.000000,0.9994,0.7850
1495,0.000002,0.9978,0.7650
1496,0.000000,0.9994,0.7850
1497,0.000002,0.9978,0.7650
1498,0.000000,0.9994,0.7850
1499,0.000002,0.9978,0.7650
1500,0.000000,0.9994,0.7850
1501,0.000002,0.9978,0.7650
1502,0.000000,0.9994,0.7850
1503,0.000002,0.9978,0.7650
1504,0.000000,0.9994,0.7850
1505,0.000002,0.9978,0.7650
1506,0.000000,0.9994,0.7850
1507,0.000002,0.9978,0.7650
1508,0.000000,0.9994,0.7850
1509,0.000002,0.9978,0.7650
1510,0.000000,0.9994,0.7850
1511,0.000002,0.9978,0.7650
1512,0.000000,0.9994,0.7850
1513,0.000002,0.9978,0.7650
1514,0.000000,0.9994,0.7850
1515,0.000002,0.9978,0.7650
1516,0.000000,0.9994,0.7850
1517,0.000002,0.9978,0.7650
1518,0.000000,0.9994,0.7850
1519,0.000002,0.9978,0.7650
1520,0.000000,0.9994,0.7850
1521,0.000002,0.9978,0.7650
1522,0.000000,0.9994,0.7850
1523,0.000002,0.9978,0.7650
1524,0.000000,0.9994,0.7850
1525,0.000002,0.9978,0.7650
1526,0.000000,0.9994,0.7850
1527,0.000002,0.9978,0.7650
1528,0.000000,0.9994,0.7850
1529,0.000002,0.9978,0.7650
1530,0.000000,0.9994,0.7850
1531,0.000002,0.9978,0.7650
1532,0.000000,0.9994,0.7850
1533,0.000002,0.9978,0.7650
1534,0.000000,0.9994,0.7850
1535,0.000002,0.9978,0.7650
1536,0.000000,0.9994,0.7850
1537,0.000002,0.9978,0.7650
1538,0.000000,0.9994,0.7850
1539,0.000002,0.9978,0.7650
1540,0.000000,0.9994,0.7850
1541,0.000002,0.9978,0.7650
1542,0.000000,0.9994,0.7850
1543,0.000002,0.9978,0.7650
1544,0.000000,0.9994,0.7850
1545,0.000002,0.9978,0.7650
1546,0.000000,0.9994,0.7850
1547,0.000002,0.9978,0.7650
1548,0.000000,0.9994,0.7850
1549,0.000002,0.9978,0.7650
1550,0.000000,0.9994,0.7850
1551,0.000002,0.9978,0.7650
1552,0.000000,0.9994,0.7850
1553,0.000002,0.9978,0.7650
1554,0.000000,0.9994,0.7850
1555,0.000002,0.9978,0.7650
1556,0.000000,0.9994,0.7850
1557,0.000002,0.9979,0.7650
1558,0.000000,0.9994,0.7850
1559,0.000002,0.9979,0.7650
1560,0.000000,0.9994,0.7850
1561,0.000002,0.9979,0.7650
1562,0.000000,0.9994,0.7850
1563,0.000002,0.9979,0.7651
1564,0.000000,0.9994,0.7850
1565,0.000002,0.9979,0.7651
1566,0.000000,0.9994,0.7851
1567,0.000002,0.9979,0.7651
1568,0.000000,0.9994,0.7851
1569,0.000002,0.9979,0.7651
1570,0.000000,0.9994,0.7851
1571,0.000002,0.9979,0.7651
1572,0.000000,0.9994,0.7851
1573,0.000002,0.9979,0.7651
1574,0.000000,0.9994,0.7851
1575,0.000002,0.9979,0.7651
1576,0.000000,0.9994,0.7851
1577,0.000002,0.9979,0.7651
1578,0.000000,0.9994,0.7851
1579,0.000002,0.9979,0.7651
1580,0.000000,0.9994,0.7851
1581,0.000002,0.9979,0.7651
1582,0.000000,0.9994,0.7851
1583,0.000002,0.9979,0.7651
1584,0.000000,0.9994,0.7851
1585,0.000002,0.9979,0.7651
1586,0.000000,0.9994,0.7851
1587,0.000002,0.9979,0.7651
1588,0.000000,0.9994,0.7851
